"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20" "X21" "X22" "X23" "X24" "X25" "X26" "X27" "X28" "X29" "X30" "X31" "X32" "X33" "X34" "X35" "X36" "X37" "X38" "X39" "X40" "X41" "X42" "X43" "X44" "X45" "X46" "X47" "X48" "X49" "X50" "X51" "X52" "X53" "X54" "X55" "X56" "X57" "X58" "X59" "X60" "X61" "X62" "X63" "X64" "X65" "X66" "X67" "X68" "X69" "X70" "X71" "X72" "X73" "X74" "X75" "X76" "X77" "X78" "X79" "X80" "X81" "X82" "X83" "X84" "X85" "X86" "X87" "X88" "X89" "X90" "X91" "X92" "X93" "X94" "X95" "X96" "X97" "X98" "X99" "X100" "X101" "X102" "X103" "y"
"1" -0.412398713967097 -0.0457946300428324 -0.49501195183271 0.086327097820866 1.11120299460355 0.875089860726092 -0.221740353583584 -0.400525842713911 -0.538091750932512 0.12319964344307 -0.417056212582571 1.84626429926108 -0.195716028449197 -0.371285646155939 -0.196273208479469 -0.318240561324222 -0.905795879232575 -0.670807522506892 -0.504543250681781 -0.232804672883404 -0.243255927126987 -0.214614561331648 -0.417424454313328 -0.399395647400049 -0.127104307950927 -0.229919930227066 0.575459411129137 -0.473519187234992 -1.03219313395378 -0.292808031202419 0.139616757157065 -0.200237055873302 -0.240544032303872 -0.232523827499347 -0.21601403600204 -0.239913260935849 -0.426966056090496 -0.533347667724807 0.583628628682225 -0.146035082248461 -0.19732351613528 0.127296105353282 0.146683537890059 -0.409274859386167 1.1079022785893 -0.583625385813591 0.655451964214612 -0.397865920719371 -0.191927791609471 -0.363341837476746 -1.06862640788084 0.212247457716558 -0.233188415771885 -0.149288327597872 -0.203105591515184 -0.322083975858738 -0.826951051275367 -0.170631298830945 -0.421481792618783 2.26164645253402 -0.761295797243503 1.81973761501393 -0.190721998819212 0.258465625516778 0.149492340327244 -0.422019586581251 -0.50361604963832 -0.493463126187086 0.180508257671491 -0.473173754716466 -0.0221908356299943 0.511527572820349 -0.239336099478201 -0.409486263892246 1.87981164017191 1.75993019581358 1.71615491867029 -0.400318535305663 -0.236606418030929 -0.509838329914336 0.630257699909556 0.676715749737413 -0.397954950084352 -0.412250581423385 -0.204513287850284 -0.493480076556892 -0.414001410419165 -0.429614855710889 -0.365399155287267 -0.0384270498258873 0.296114470799678 -0.517269125066164 -0.12693997327839 -0.324189332991669 -0.181297671687346 -0.583815482583008 -0.584784234531795 -0.238238633830839 -0.427421159000584 0.238606563092523 -0.425985043301963 1.11237065338811 -0.491916818576811 110
"2" -0.412398713967097 -0.0457946300428324 -0.49501195183271 0.086327097820866 1.11120299460355 0.875089860726092 -0.221740353583584 -0.400525842713911 -0.538091750932512 0.12319964344307 -0.417056212582571 1.84626429926108 -0.195716028449197 -0.371285646155939 -0.196273208479469 -0.318240561324222 0.520672706837563 -0.315719793354323 -0.504543250681781 -0.232804672883404 -0.243255927126987 -0.214614561331648 -0.417424454313328 -0.399395647400049 -0.127104307950927 -0.229919930227066 0.575459411129137 -0.473519187234992 -1.03219313395378 -0.292808031202419 0.139616757157065 -0.200237055873302 -0.240544032303872 -0.232523827499347 -0.21601403600204 -0.239913260935849 -0.426966056090496 -0.533347667724807 0.583628628682225 -0.146035082248461 -0.19732351613528 0.127296105353282 0.146683537890059 -0.409274859386167 -1.17753014822338 -0.583625385813591 0.655451964214612 -0.397865920719371 -0.191927791609471 -0.363341837476746 -1.06862640788084 0.212247457716558 -0.233188415771885 -0.149288327597872 -0.203105591515184 -0.322083975858738 -0.0276923562205377 -0.170631298830945 -0.421481792618783 2.26164645253402 -0.0985295248542226 1.81973761501393 -0.190721998819212 0.258465625516778 0.149492340327244 -0.422019586581251 -0.50361604963832 -0.493463126187086 0.180508257671491 -0.473173754716466 -0.0221908356299943 0.511527572820349 -0.239336099478201 -0.409486263892246 1.87981164017191 1.75993019581358 1.71615491867029 -0.400318535305663 -0.236606418030929 -0.509838329914336 0.630257699909556 0.676715749737413 -0.397954950084352 -0.412250581423385 -0.204513287850284 -0.493480076556892 -0.414001410419165 -0.429614855710889 -0.365399155287267 -0.0384270498258873 0.296114470799678 -0.252516220524792 0.350046592979801 -0.324189332991669 -0.181297671687346 -0.33895575061165 -0.584784234531795 -0.238238633830839 -0.427421159000584 0.238606563092523 -0.425985043301963 1.11237065338811 -0.491916818576811 230
"3" -0.211218910184628 0.609420845954615 -0.179489378763453 -0.510482381155326 1.19230972827577 0.610606647174826 0.0674092819125727 -0.177767698459439 -0.300002561537124 -0.0724184415770414 -0.112745561876701 -1.03953535271941 0.547206038725306 -0.211468270840603 0.0524998408694395 0.954228403457066 -0.772356382265893 -0.27688207297826 -0.208463623420383 -0.0279129934270089 0.530173174507536 0.0850777595356677 -0.20329035379262 -0.206549247237937 0.578609163060188 -0.0263681079248693 1.75005555612519 -0.219844630027121 0.735337190295084 0.0133124724761354 -0.374024035819965 0.0280683952885648 0.102458496326476 -0.0626966634271486 0.0538298140854372 -0.0710687911949921 0.132935503073476 0.117230096538968 0.685951955223931 -0.205161279530582 0.0429208618444 0.295875313543607 -0.0391574682079382 -0.180711442178726 1.26026444037682 -0.686354575882765 0.750881015299678 -0.131313644477124 0.0881885239110334 1.12486400295713 -1.04466307785581 0.301426600136391 0.0794401900028249 0.0237440734059139 0.0781913372404315 0.0437311849990586 -0.560531486257091 -0.773661277549347 -0.17115103362698 -0.245422522752562 -0.460038400702921 -1.02443367070437 0.0561423088521033 0.28334245379845 0.326105063012541 -0.153148848073549 -0.199133380054529 -0.175094315596162 0.332709431969815 -0.508266382968607 0.193893267717522 -0.425853003973591 -0.659975267226829 -0.150503606728865 -0.319561810928297 -1.0192173099669 1.38014609476681 -0.183467038165823 0.0827768308296007 -0.458639737115693 0.73283520031469 0.739777658105788 -0.130827946298568 -0.206864124497483 -0.156667629187545 -0.193341315754262 -0.218724733307532 -0.235843531832156 0.606418951869109 0.585449188504325 0.365270681222081 -0.363598873502606 -0.12693997327839 -0.370588712204345 0.113835518480811 -0.318550772947371 -0.60435515837641 -0.0980563620640104 -0.223176735130117 -0.87480759109476 -0.150985443408458 1.19545562366903 -0.135115719420421 140
"4" -0.917386906326743 0.609420845954615 -0.964183776282014 -0.892048266576238 -0.631834783168151 -1.09241877628341 -1.01133312197441 -0.998207727819625 -0.891004095497309 0.0148734995878468 -0.880335113657178 -0.756601379366295 0.547206038725306 -0.890482595927454 -1.01121273921373 -1.13302632230696 0.2277310271714 0.355617944574754 -0.997884277090924 -0.971798518940186 0.530173174507536 -1.02813746611843 -0.823351412255947 -0.791292267578907 0.578609163060188 -0.881285761594097 -0.768899120105969 -1.2902275177579 -1.03219313395378 -0.955598891317507 -0.885609328941609 -0.904370486902744 -0.937517193677748 -0.892658449134829 -0.999130492078693 -0.958355007181664 -1.04708318019768 -0.733873047636801 -1.17943866537026 -0.732710810200341 -1.01072233872363 -0.995391099042586 -0.807801116143572 -0.883806196344385 -0.720443662860844 -0.155255709374604 -1.07382436684172 -0.876641346836019 -1.01969524264337 -1.19624432301254 0.424321003785111 -1.30937165982185 -1.01944821581099 -0.6990086180416 -0.914589734246742 -0.925418933102877 -0.738144529602609 -0.995408767170006 -0.814956355359584 -0.674767668367389 -0.711086231153406 -1.41698856170195 -1.01782666151266 -1.22193181022705 -1.04825416296669 -0.877930838833442 -0.996954142315362 -1.00534877900473 -1.27701949869314 -0.689248774284521 -0.961445815882964 0.511527572820349 -1.69121967848153 -0.887608092501563 0.560060364569561 -0.665024356049595 -0.353189746821291 -0.772734576094227 -1.02020434735333 0.953576736781808 -1.11010251557008 -1.06131946330936 -0.876557498533883 -0.892958055667564 -0.838133972319956 -1.02800374804863 -0.893024009913453 -0.794951016671316 -1.07737419818598 -0.64881508764056 -1.59034400514939 -0.245418287427168 -1.08091310579477 -0.82440424342843 -1.04675913676761 0.375218467638143 -0.643249768240211 -0.969131172175807 -0.912439239132428 -1.19955338606605 -0.875984388582244 -0.635188153842958 -0.665889200824436 90
"5" 1.84295119573771 -2.01144105803518 1.68925999600944 1.53268500225483 1.53382314819158 1.02657522820097 1.41048069961336 2.01708440018278 1.45161341340011 0.235206772769101 1.66828490031904 1.28356825808573 -2.42448222997271 1.62504983887093 1.59326905327048 0.75480383163304 -0.558693248740926 -0.437781200250518 1.57386366363856 1.47886666671474 -2.56354323203056 1.52658769816689 1.64346365907896 1.44591076893556 -2.24424472098427 1.78750479747915 2.28549410071207 1.76624153738085 1.08321518866239 1.48772236384957 2.16873336123521 1.68205105226698 1.41663678916019 1.78896725452134 1.45405752226088 1.4918084912169 0.734426429193363 1.49209988444262 0.935324318626259 2.37327954182768 1.52557188023328 0.792554950808835 1.16481441393511 1.87061982453771 0.955540116801791 -0.524749409139537 1.0380642159829 1.70908551123368 1.40639691381388 0.819201058560741 -0.943761482897095 0.821638264252084 1.52663391154077 3.04031133720883 1.65309579823524 1.49287438484941 0.860372860507051 1.4659883676193 1.7925303925878 0.712937177280534 0.313188917084573 1.13091488175403 1.53470658701092 0.83877418343286 0.820815838711133 1.54385414642072 0.91191932565669 1.55265015829824 0.817287625530211 1.02209189091673 1.44546019202168 -0.425853003973591 1.30074601469823 1.67324139861046 1.17573228494695 1.96515194223687 1.90854706784083 1.67039810605372 1.385816127396 -0.243059529038207 1.00864649639747 1.05134039011385 1.73906108020193 1.84891370771909 1.75684531781112 1.36062539966967 1.8149616001262 1.81966553793439 0.87160707077249 1.14008098797621 0.656464431240679 -0.14817660398972 -0.60392653953658 1.65284690427532 1.41867375124262 -0.35936072827593 0.249115405811369 1.5150526409407 1.80820911227233 2.33288556739717 1.50942880746369 1.53208662525245 1.59271877707237 370
"6" -0.723030502103767 0.609420845954615 -0.491727573031649 -0.56832149651393 0.945168498917229 -0.226923529070849 -0.664268702552758 -0.69440638156885 1.68013400653138 -0.691875710807394 -0.662321513151481 0.510892070767144 0.547206038725306 -0.683551295907518 -0.634283876563871 -0.842000769440308 0.138674430176475 -0.104886454169984 -0.68323701766197 -0.48858448187799 0.530173174507536 -0.54847788162218 -0.618129392315633 -0.553567170596043 0.578609163060188 -0.63099240972621 0.741232602913486 1.46306950559583 -1.03219313395378 -0.474552385536922 -0.497093837288045 -0.640423105595463 -0.727129014779482 -0.628330685699875 -0.597666603720699 -0.570567014178359 -0.861520786747734 -0.597318088217858 -1.17943866537026 -0.394851182412358 -0.637435065711501 0.0991157004020634 -0.636537628810722 -0.712872220119275 -0.263357177498308 -1.01166367776848 -1.07382436684172 -0.657627056165637 -0.585514953586587 -0.854454170577005 -1.1176820070343 0.409184730560356 -0.655362816840002 -0.307168173711495 -0.654614037670693 -0.551430515435123 -0.560531486257091 0.791506420023134 -0.675640657154971 0.068919458858294 -0.379703094958766 0.145824306231805 -0.603837402187759 0.447077214488724 0.18949853717861 -0.642181857967993 -0.866144675733919 -0.534769405723855 0.288139617689309 -0.620851286970675 -0.641840319113399 0.511527572820349 0.601942236019053 -0.653980380794738 -0.0556115558078262 0.127428291283718 0.316118152405798 -0.653159817899859 -0.662450749844969 -0.614647538105691 -1.11010251557008 -1.06131946330936 -0.685752495829752 -0.731050494246724 -0.679835879368759 -0.610622891700258 -0.727439637312991 -0.645930836236362 -0.870018194140334 -0.604555755586781 0.154544024041639 -0.308589891996021 0.350046592979801 -0.51944817114487 -0.555198685753594 -0.175715929297412 -0.667143005625878 -0.646630916897207 -0.734240675134677 0.112684724226103 -0.632234743222092 0.938284335426392 -0.724001314559869 140
"7" 1.18615038658532 -0.0457946300428324 1.01194660999941 0.460317908562749 1.43923467301118 1.30451959455664 1.01016862171075 1.09542322602593 0.78518882653453 0.440816104067121 1.0836919796082 -0.162820663988468 -0.195716028449197 1.02838295206685 1.02690927503249 0.843015291974386 -0.834041706796664 -0.709645242882955 1.13825528455127 0.996545403854968 -0.243255927126987 1.01933819561782 0.934525961402933 1.06338587662221 -0.127104307950927 0.609919810679035 1.10646551743301 0.299878853032908 1.04995946101561 0.916626585481517 1.08327332367806 0.507674091254501 0.672799910211823 0.67002537511016 1.0095552476864 1.00574107832656 0.800875518344454 1.09613286664457 0.930628231929472 2.54681554078609 1.03014355791216 0.745252128212146 0.594442907731558 1.01101022970431 1.26026444037682 -0.416828528819555 1.00682016222683 0.912824252904927 0.990258014570285 0.757708941055743 -0.971708050890728 0.757540755637829 1.04476963036497 1.47950357860088 0.560158686509606 0.839509188950379 0.14992068712498 0.0548119822833909 0.852867199496232 -0.314424421154944 -0.168822917380358 -0.550405123084653 1.0534304190464 0.768666758275422 0.746658010401285 0.969094234393382 0.827485447082853 1.44009308039286 0.751381198030314 1.12508911684611 0.215673093346576 0.511527572820349 0.0184750033354734 0.94519225050082 -0.448674827288431 0.00998211110171415 2.26171763275013 0.771957447428648 1.0118715735218 -0.302768465706491 0.976912701074166 1.0229942242884 0.869308276208923 1.03436693696598 0.812572591495622 1.32141641817447 0.969580455584259 0.85396517047127 0.723023727681036 0.380984600187974 0.575812921841396 -0.438127171027657 0.350046592979801 1.7890298063727 1.01695784936235 -0.624625437911568 0.306556579785782 0.94703083453291 1.05239191082111 0.0596650025981378 0.994846222814481 1.44596827671551 0.861767868395988 270
"8" 0.0822368868783784 0.609420845954615 0.0987815540509773 -0.324145677930387 1.27384903119424 -0.28522359227301 0.397502336081333 0.232916919637073 -0.596066187120988 -0.73499582632258 0.090616586982108 -0.205958579208224 0.547206038725306 0.0931979936294117 0.352689853020841 1.65738610475573 -0.78911356235351 -0.43223295448251 0.136508752296731 0.389682139756995 0.530173174507536 0.371101680633697 0.213746184051587 0.144956545802244 0.578609163060188 0.124411019706388 1.42028214786969 -0.281716473248553 0.837919538201256 0.433228923758699 -0.0540945899739814 0.175892068702723 0.349739389059983 0.0934347616069696 0.36648433406021 0.372147941874756 1.37881292681981 0.1819065923134 0.820682231007946 -0.0599168985384689 0.372600751962734 0.532892648044035 -0.125132036957797 0.0774516768573079 1.26026444037682 -1.03430828418158 0.870802962800268 0.226919032510864 0.390856576698019 1.29771104160222 -1.02057194340399 0.486752005477607 0.373773047085526 -0.0424898831413707 0.275278357387678 0.21512190355938 -0.205305399566055 -0.79460409601352 0.210702494425507 0.068919458858294 -0.48012222713896 -0.10600335969117 0.374444340955738 0.434864953332267 0.529551210415216 0.234570550209297 1.27579992121286 0.0836712094442169 0.527109685746491 -0.422060820930714 -0.0160400515403077 0.511527572820349 -0.517500710408746 0.235253777717288 -0.0505233581187569 -0.438167786961197 0.242051691222774 0.0555520804495264 0.399720346539113 -0.407168085155457 0.853983054809855 0.854494833476286 0.18400030816325 0.0812927655824837 0.00755371451949697 0.0631558317133823 0.0594914301372039 0.223842017194879 1.66243887480705 -0.299624737803704 0.434795724766737 -0.345854040758546 -0.12693997327839 -0.256607703191588 0.40429186910502 -0.35936072827593 -0.556278582940565 0.303448352736357 0.0501020112968184 -0.397630096443068 0.199014047365095 1.27868856362097 0.0909027939180201 160
"9" 0.265301499972194 0.609420845954615 0.186592459392137 0.0133124984062808 -0.342373862551309 -1.06018784703344 0.543243935190548 0.1992708488983 -1.09588462727017 0.362989554112884 0.317714087508876 -0.465420451632937 0.547206038725306 0.238507451589033 0.481812150584998 1.38978181357115 -0.917100614606216 -0.620873310594812 0.330958504863971 0.487664108473071 0.530173174507536 0.55258765534811 0.717339778491679 0.289624344965609 0.578609163060188 0.23146420032458 -0.622185412938538 -0.70244500715429 0.932687327679623 0.55901576666809 0.527611869100406 0.31221834529578 0.41155961224336 0.142739422144059 0.583042563117755 0.425231619861465 1.72937312677291 0.285417228563747 0.865478495514013 0.134281834337603 0.506249305090926 0.61240164772783 -0.212448095164572 0.256456061242293 1.26026444037682 0.118909720465923 0.910691074088613 0.369532989226462 0.566522740668505 0.896820131786876 0.937647484027914 0.586149591299713 0.571824526676527 -0.341885551903297 0.337987863798165 0.597283578037092 -0.382918442911573 -0.696665621431063 0.388299248073979 -0.30675754355468 -0.65083475184529 -0.402271201953492 0.450906737137119 0.589553594647388 0.597366592882775 0.433301096062816 1.79347112917248 0.297217878127783 0.588274643642079 0.0676069325799361 0.148720296042446 0.511527572820349 -0.619268250993091 0.37651704526095 -0.124938249321396 -0.720656757188439 -0.291768779010978 0.441920682990323 0.567174758268071 1.68473815180669 0.894074768196275 0.916801745577395 0.347774602150963 0.25509341440515 0.343726923202234 0.457845071370447 0.223490213562083 0.616344489414627 1.32215388513878 0.0867614853211326 -1.42580345116661 -0.451968140568024 0.350046592979801 -0.370821899583343 0.543366308175086 -0.543005527254449 -0.0101097269480774 0.337481042991888 0.204406754153004 -0.139158953506734 0.449013683631918 -0.338028062005632 0.192689982694699 160
"10" -0.886651174700133 0.609420845954615 -0.988969854094576 -0.909022514184764 0.776394398004645 0.26222822072289 -0.953630480114576 -0.816399611787151 -1.45442555787268 -0.33008742453364 -0.721513377804909 -0.797836151267533 0.547206038725306 -0.821491652988046 -0.94201246596827 -1.14855890582319 0.241507537482044 0.211363554606523 -0.891369433445684 -0.914437776434419 0.530173174507536 -0.951442556301882 -0.824417771631132 -0.838042714532126 0.578609163060188 -0.875254596488847 0.00988028621782936 -1.15410946267074 -1.03219313395378 -0.908340656878652 -0.896433226914278 -0.870371042017487 -0.900026219618152 -0.880332284000557 -0.945161722061197 -0.928295575068709 -1.05270543786318 -0.59548229248627 -1.17943866537026 -0.580482669118207 -0.948541440893591 -0.0161220269877411 -0.880688709969302 -0.851043846956411 -0.41571933928582 -0.82166990688786 -1.07382436684172 -0.837592287259129 -0.946342749850288 -1.19379170637182 -1.16754703422416 -0.915961588834352 -0.946951311618901 -0.594031318319557 -0.857076158367409 -0.91353055956112 -0.64933800792985 -1.48448517483335 -0.773120630481653 -1.23444973318672 -0.600625185755193 -1.68362961973804 -0.927819498007725 -1.13147061647552 -0.487679526598162 -0.833119049082158 -0.995300956860985 -0.955820237210923 -0.851709675186613 -0.731027436533915 -0.925414993237368 0.511527572820349 -1.5351761162522 -0.831464998990621 -0.677007698585416 -0.922169676869141 0.937553826721909 -0.736614392866484 -0.952557200893284 -0.721186120987134 -1.11010251557008 -1.06131946330936 -0.849526789817465 -0.873333628605295 -0.896394941394649 -0.969664055807225 -0.86964691617711 -0.795187735566107 -1.1061663788119 -0.773627906895782 0.0106376341759983 -0.244885942444846 -0.60392653953658 -0.665122535948677 -0.932791941565065 0.0895487803382259 -0.728587196050209 -0.948063316303335 -0.881642984952034 -1.21943578167654 -0.842651103746668 0.768045228911344 -0.789429003364712 110
